xmin,ymin,xmax,ymax,zloc
1056,134,1223,200,17
496,173,545,209,31
695,159,733,194,36
635,164,669,198,39
348,175,384,216,30
917,147,996,171,47
0,206,108,374,5
842,188,1241,374,4
66,197,304,326,10
820,149,853,245,15
854,143,889,240,14
298,174,408,216,34
1028,144,1241,358,5
355,189,500,287,12
436,183,536,252,17
702,175,785,250,17
930,157,1241,279,9
500,174,555,222,27
505,178,566,214,32
422,170,485,192,56
719,174,802,229,21
763,166,849,216,25
910,162,992,190,39
579,182,606,209,46
0,176,41,305,8
504,184,552,226,30
360,192,418,227,34
213,195,386,292,13
335,191,441,253,19
400,188,470,236,24
440,186,498,223,30
805,152,932,200,25
774,155,866,196,30
1185,127,1241,173,25
1129,127,1241,173,27
1091,133,1241,172,30
1060,138,1196,174,33
481,185,526,214,37
666,173,712,209,32
585,176,612,203,46
452,176,536,246,19
296,187,363,225,33
656,164,703,215,24
441,176,450,221,25
125,187,424,365,7
508,168,586,239,17
501,167,561,217,24
260,137,411,237,19
669,179,745,237,21
0,217,308,374,5
888,162,1171,243,14
847,144,1061,228,17
364,206,432,241,21
227,196,375,280,14
783,162,933,215,23
464,182,509,214,37
1085,148,1222,192,29
1037,150,1167,186,33
1193,129,1241,194,23
584,184,617,210,37
532,182,561,205,45
600,170,621,198,59
198,181,274,216,31
0,61,241,373,1
306,168,360,303,10
811,155,840,232,16
645,163,699,211,29
724,159,769,246,11
1064,146,1129,305,8
330,188,505,319,11
744,195,1103,374,6
716,182,857,289,12
506,185,556,229,26
656,177,712,225,26
276,178,467,285,11
325,181,480,258,15
446,179,553,222,25
541,161,599,190,57
876,201,1241,374,6
757,171,915,271,14
728,180,762,256,15
721,182,804,237,20
700,182,762,223,26
689,173,744,216,31
679,176,691,203,43
54,184,279,265,13
608,176,645,210,34
0,172,111,239,17
236,180,362,239,18
821,163,935,207,43
0,130,105,374,6
378,183,439,289,11
1098,186,1241,374,4
898,188,1241,348,7
858,161,1200,302,10
202,182,413,249,17
275,183,443,240,20
344,179,450,225,25
634,179,701,228,23
618,175,652,204,38
600,165,617,186,84
599,185,677,250,17
1187,179,1241,235,19
324,180,392,218,33
779,173,847,225,23
660,162,709,213,32
512,169,528,222,25
425,176,462,203,49
468,177,546,212,34
489,181,563,207,40
581,178,628,219,29
66,188,459,374,6
780,119,1241,374,6
692,177,819,272,14
663,177,748,240,20
662,168,693,193,55
383,192,526,278,14
743,178,778,258,15
609,180,660,210,37
830,148,937,196,43
756,166,808,281,12
0,180,78,222,26
340,170,372,189,62
364,168,395,186,70
577,169,631,222,24
573,150,613,278,10
994,206,1241,374,4
818,188,878,231,26
495,180,651,329,9
760,174,1005,345,8
656,175,728,237,20
91,186,173,218,41
241,185,307,211,43
546,174,585,204,40
645,177,687,215,28
583,179,614,208,42
424,165,467,191,115
714,175,915,313,10
0,195,385,374,5
648,178,696,218,27
691,160,733,192,60
1184,178,1241,331,7
824,148,1158,261,13
0,189,272,374,5
183,185,394,313,11
50,149,142,363,6
587,178,603,191,73
504,179,529,198,61
1011,167,1241,374,2
0,202,282,374,8
775,173,1077,338,8
389,175,471,229,23
694,170,800,242,16
678,169,753,223,22
438,176,492,216,28
725,153,741,200,30
744,154,756,201,30
631,158,667,195,39
593,162,611,217,23
573,165,595,219,23
442,185,530,252,16
668,179,738,232,22
474,182,541,235,22
531,182,569,214,35
484,175,539,231,22
653,176,692,207,40
580,141,637,210,42
155,199,262,247,27
309,186,366,220,45
625,129,686,202,40
0,190,105,235,25
194,184,256,213,38
246,181,300,206,44
322,178,360,199,55
160,160,209,290,10
786,161,836,250,15
739,162,756,229,20
133,147,222,331,7
1038,155,1113,314,7
0,187,295,374,2
369,180,513,281,13
547,175,580,201,42
949,154,1026,298,8
533,175,631,268,13
568,163,638,237,19
711,171,844,275,12
666,176,752,242,18
643,173,700,222,24
348,177,404,201,48
239,183,301,208,47
594,178,661,241,19
812,174,1007,294,10
715,177,856,242,17
0,197,84,293,10
67,177,240,266,16
447,181,516,218,30
664,174,688,191,62
164,183,282,228,26
300,172,334,272,12
417,132,718,219,28
558,178,587,197,56
511,178,545,198,57
578,176,601,194,62
534,179,562,196,63
1065,204,1241,374,1
628,180,735,250,16
558,172,646,210,31
703,169,803,212,27
780,167,866,205,30
343,187,466,262,16
881,182,1241,374,6
779,184,959,297,11
422,184,507,236,22
732,180,835,251,16
462,184,530,224,27
703,178,781,233,22
535,179,569,204,43
631,146,719,345,7
0,170,45,223,23
139,177,214,210,34
355,176,387,193,65
575,175,614,214,32
569,174,656,254,16
0,189,199,375,3
341,186,455,255,16
253,181,368,240,20
440,180,512,227,24
473,131,552,211,37
540,150,571,192,73
0,185,92,265,13
92,182,227,239,20
363,170,417,205,40
627,180,657,199,55
680,182,702,196,77
578,182,612,210,38
739,176,949,249,16
728,178,903,239,19
696,179,822,222,26
722,177,863,232,21
571,179,611,218,32
137,191,303,276,15
340,183,410,230,26
422,188,468,215,38
587,173,683,264,14
958,94,1241,374,5
753,168,946,266,13
684,167,773,206,30
667,170,726,198,41
655,171,710,192,48
0,178,108,281,11
101,176,263,249,18
260,184,356,228,25
409,176,462,203,41
441,170,479,199,47
479,173,515,193,58
523,173,557,188,70
9,181,135,239,19
636,177,670,205,38
813,163,1154,372,7
737,111,869,222,27
902,177,986,208,35
985,226,1241,374,2
485,176,558,233,21
680,158,767,232,21
663,176,715,219,29
588,173,610,194,57
617,160,649,189,76
211,162,282,217,37
303,183,361,213,39
295,175,350,209,48
119,190,289,260,18
334,158,403,301,8
792,134,904,238,20
1021,185,1241,276,12
673,159,716,179,39
680,137,713,177,45
667,118,824,244,22
182,189,284,235,25
882,0,1196,374,3
744,130,963,305,10
702,165,793,242,18
669,173,713,211,34
583,175,616,199,51
0,217,167,374,4
685,188,774,248,19
966,164,1157,240,18
671,183,733,231,25
476,185,526,220,34
852,175,1000,223,24
910,174,1072,232,21
656,178,681,203,53
947,219,1241,374,3
459,181,535,234,22
1028,171,1241,374,1
0,167,319,333,8
756,0,1142,358,8
705,143,827,250,16
664,170,700,202,40
549,177,579,202,45
587,173,617,195,56
225,177,442,306,10
292,181,465,270,14
476,177,550,212,31
492,178,565,210,34
539,164,597,194,55
939,209,1241,374,5
772,174,963,290,12
737,181,779,264,13
728,184,821,244,19
705,183,772,228,24
692,173,752,218,29
679,176,694,204,42
0,185,237,281,12
608,176,645,209,34
0,170,65,237,15
198,181,341,246,17
829,161,948,207,41
924,203,1241,374,2
0,200,407,374,4
771,138,1151,374,6
423,168,530,247,15
654,167,708,212,25
544,165,575,192,42
639,167,675,197,38
864,211,1241,374,3
736,164,986,343,9
496,175,561,227,23
675,158,753,226,23
660,175,707,215,31
0,164,181,374,5
825,166,862,247,16
766,173,782,221,26
751,168,772,220,26
609,186,658,218,34
670,174,720,224,31
545,167,615,202,79
189,184,429,336,9
519,183,560,216,34
563,182,582,199,66
360,179,393,201,63
590,179,632,221,30
580,178,640,237,21
1133,0,1241,351,0
733,108,851,221,28
582,176,644,236,20
929,0,1241,334,7
771,47,1065,258,18
720,115,825,213,34
711,137,763,199,46
703,143,744,194,58
594,174,619,197,52
626,161,657,191,75
244,193,306,222,38
411,171,441,199,72
581,179,607,205,47
253,151,413,213,60
0,198,118,255,25
231,192,305,230,34
603,180,630,207,46
973,100,1241,374,3
915,161,999,374,5
814,172,874,326,7
350,193,415,229,30
855,137,1051,348,6
0,201,303,369,3
991,147,1029,217,18
566,166,699,211,25
340,174,387,201,46
773,170,1019,346,8
737,159,760,223,21
501,172,544,213,35
228,190,401,296,12
0,190,192,374,5
399,183,416,226,26
0,137,185,308,8
54,155,283,248,15
126,174,312,240,17
469,171,516,203,39
290,198,354,227,38
213,202,282,231,37
392,192,440,217,45
997,181,1160,232,24
1209,181,1241,228,24
569,176,624,230,23
402,187,477,233,26
638,177,657,193,64
386,189,536,298,12
563,179,615,218,28
356,161,542,249,17
1072,191,1221,291,12
1070,183,1189,257,17
804,175,848,202,50
925,0,1241,374,1
16,172,368,289,10
108,178,329,264,13
173,176,402,253,15
307,177,482,235,20
675,184,764,248,18
751,178,861,224,23
629,177,651,193,62
788,194,869,303,10
93,127,313,374,4
517,177,539,236,19
498,175,521,238,19
894,166,941,254,14
640,170,657,217,30
660,168,676,215,30
371,188,424,233,31
308,177,369,221,50
17,206,207,304,14
111,201,198,226,45
786,160,815,224,20
812,165,833,214,25
834,165,852,214,25
829,184,849,213,26
732,170,744,203,36
179,113,450,292,12
683,165,714,234,20
1145,154,1241,287,9
1008,182,1123,286,9
960,188,1067,273,11
459,176,484,243,17
40,149,86,249,13
67,162,110,244,14
182,183,317,227,24
950,190,1241,374,4
264,183,456,308,10
777,178,990,302,11
518,172,592,224,24
738,172,823,243,18
735,179,789,230,23
647,173,710,206,35
805,138,851,176,71
609,175,632,197,51
829,126,1241,374,5
701,170,816,263,15
672,180,722,221,26
665,177,714,213,32
651,174,681,201,46
397,188,429,206,64
582,142,639,211,42
174,188,272,236,32
374,162,455,237,29
579,189,596,202,72
774,193,1075,374,7
672,125,796,249,18
235,176,400,246,17
290,174,458,239,19
319,176,475,230,22
448,179,538,210,37
433,154,545,208,39
644,181,684,212,35
131,152,173,253,13
158,156,209,251,14
548,161,705,237,19
998,176,1046,203,49
566,176,618,227,24
506,178,534,201,53
904,165,965,191,41
949,152,1040,191,35
581,143,638,211,42
77,190,208,250,27
145,167,265,305,10
434,146,548,229,24
632,172,676,225,25
991,165,1025,241,16
914,167,941,234,18
826,179,875,227,20
814,182,863,225,21
362,180,449,210,36
721,177,811,239,18
692,171,754,192,50
523,171,529,207,35
854,166,919,190,50
1146,157,1233,187,46
361,179,418,201,49
600,175,620,189,77
566,175,589,189,78
857,193,1223,369,5
770,179,975,299,11
264,169,361,221,27
505,177,537,196,59
698,176,751,227,23
689,179,740,219,28
681,179,718,212,34
666,179,690,200,50
678,163,710,254,14
431,163,467,259,13
581,166,606,222,23
607,170,633,211,31
752,166,764,210,26
0,212,302,374,5
224,198,440,327,10
820,184,1241,374,5
741,175,918,294,10
1019,138,1234,226,18
645,176,697,213,32
549,177,593,196,62
484,178,498,203,48
553,181,611,221,26
701,171,735,200,39
586,177,625,208,35
427,186,499,229,22
553,174,627,241,19
26,0,353,375,-1
317,193,485,293,12
426,180,519,244,18
478,173,540,223,25
404,174,459,213,33
514,175,557,211,35
567,177,603,205,33
522,178,552,201,44
579,159,602,189,57
1094,183,1223,235,24
1032,183,1156,232,23
952,181,1068,234,24
602,172,636,202,36
544,159,605,237,17
479,168,500,205,33
182,148,198,196,30
122,149,159,235,16
249,155,270,210,24
209,151,233,208,24
617,153,664,296,10
711,145,782,302,9
977,153,1092,369,5
982,147,1104,369,6
1023,160,1130,351,6
709,149,768,320,8
684,139,775,231,22
863,186,1057,260,15
575,161,616,180,41
582,140,613,178,47
579,179,611,208,38
576,176,603,198,44
545,174,569,193,54
594,164,609,184,81
250,182,329,220,32
134,196,235,235,28
328,186,383,214,43
421,182,457,203,57
470,156,530,196,68
710,169,724,202,39
0,201,304,369,3
991,147,1029,217,18
1010,153,1185,203,23
441,172,484,202,36
358,170,384,207,36
198,177,294,223,27
1189,112,1241,259,13
0,208,107,331,10
153,210,192,245,34
63,212,168,290,16
969,150,1029,176,31
973,119,1017,169,37
781,168,888,210,28
659,167,684,189,51
1013,147,1241,374,6
95,184,373,270,13
207,183,419,254,16
310,179,435,233,21
650,177,733,237,19
399,178,494,216,30
630,172,668,204,34
610,161,629,183,80
0,261,352,374,5
275,191,483,326,10
746,195,1154,374,6
517,173,558,208,31
641,169,680,201,36
945,177,1241,374,2
0,199,230,374,7
330,186,442,254,18
400,186,477,233,24
443,183,497,222,28
782,154,889,195,30
756,156,835,191,35
1107,133,1241,173,29
1065,135,1196,175,32
1036,140,1164,173,35
1011,141,1128,173,37
501,180,540,206,42
0,197,430,374,6
654,171,734,231,20
396,179,504,257,15
731,167,1005,356,8
626,173,660,201,37
693,176,897,269,13
597,175,626,202,46
120,157,232,236,28
408,176,449,204,53
582,145,632,206,47
321,183,450,226,26
578,180,650,241,21
96,187,222,249,19
157,193,456,285,12
831,172,1241,333,7
767,159,1106,287,10
368,185,518,235,22
418,183,536,221,27
789,170,1060,316,9
540,183,605,228,24
716,120,829,236,19
699,173,737,204,37
578,180,621,213,33
797,158,821,240,15
395,188,476,237,19
699,180,772,234,20
839,179,944,237,19
1078,185,1241,318,8
581,176,598,190,67
422,180,475,214,32
649,196,907,374,8
485,157,553,333,7
0,197,28,263,17
319,189,370,212,44
466,180,490,196,74
502,163,546,194,85
699,169,711,197,45
0,138,281,374,2
257,198,460,327,10
487,181,544,231,26
532,183,566,213,37
560,177,597,200,52
343,183,461,222,28
0,199,302,369,3
953,154,1000,260,11
963,159,1013,263,11
442,172,497,206,32
509,182,556,216,34
562,180,585,196,71
611,150,658,197,50
0,184,117,274,16
598,175,627,203,45
631,162,673,192,73
195,158,284,226,32
0,199,135,277,16
438,177,472,200,62
0,202,238,374,3
242,188,458,328,10
460,185,527,229,26
488,176,532,213,35
324,189,487,291,13
541,181,575,206,47
67,173,395,370,8
478,182,536,225,25
502,168,551,212,31
550,172,578,195,49
70,179,336,312,10
311,163,423,233,19
951,211,1241,374,3
795,186,1035,331,9
398,186,499,252,19
455,183,527,235,24
694,175,735,211,38
491,187,546,225,29
571,156,623,301,9
154,189,338,256,16
268,182,399,237,22
306,179,424,227,25
356,177,463,219,30
419,180,483,211,41
435,182,503,206,44
459,175,520,200,49
882,136,952,263,10
973,148,1052,350,6
600,162,654,221,22
1174,110,1223,279,7
727,151,757,225,17
764,155,780,205,25
723,153,749,214,21
698,151,730,214,22
728,147,754,215,21
231,118,467,278,13
683,165,711,232,20
1122,155,1174,276,10
971,182,1071,275,10
468,172,492,234,18
96,148,139,238,14
118,160,151,235,15
209,179,336,221,26
0,181,315,374,3
353,187,388,214,47
377,188,477,265,16
589,171,657,234,19
996,176,1241,374,5
717,146,891,242,16
685,169,798,219,23
660,168,728,196,41
655,169,702,191,52
194,173,321,233,22
398,141,487,216,31
296,176,378,220,28
365,181,423,210,35
448,174,488,195,52
224,178,290,215,30
583,184,638,229,23
134,161,403,315,10
271,163,442,276,13
371,183,493,239,21
412,169,523,227,23
449,182,542,217,30
662,152,740,223,27
584,178,618,209,37
0,121,138,256,16
0,16,479,374,5
803,163,834,239,16
466,174,500,246,17
496,171,518,225,25
683,179,770,248,18
659,171,725,230,23
610,168,622,195,49
538,170,561,193,60
486,178,525,209,37
847,193,1241,374,4
710,127,925,312,12
675,181,740,230,23
502,177,549,211,30
532,172,565,203,37
981,196,1241,374,2
832,127,1075,219,22
340,181,417,225,26
241,165,338,226,26
469,170,510,203,33
697,170,772,212,28
582,163,616,192,45
619,149,654,186,56
750,167,828,211,29
1116,131,1241,200,29
574,136,610,189,53
130,198,283,232,26
75,185,199,232,26
0,192,67,235,26
18,189,112,229,26
7,172,65,213,36
587,183,625,217,32
539,175,555,191,77
576,181,604,208,45
346,162,437,204,78
649,177,723,229,21
507,178,760,266,13
1040,149,1169,303,8
0,193,150,246,21
332,184,383,210,44
417,176,485,241,20
439,180,483,212,35
350,192,387,223,42
242,194,451,336,10
596,174,624,201,46
625,159,665,190,73
0,149,136,252,21
347,176,406,212,41
842,181,902,268,15
0,170,369,369,3
653,177,700,260,15
253,174,269,226,27
271,175,290,220,26
633,182,667,220,34
416,178,429,226,27
400,181,417,222,28
654,178,668,218,31
678,184,697,224,31
518,177,538,231,21
469,170,498,250,15
712,165,730,224,24
731,166,753,222,24
1201,154,1241,306,8
1167,163,1241,299,8
883,66,1241,374,3
768,176,864,214,31
660,173,684,194,54
263,191,502,338,9
459,182,579,264,16
564,181,646,235,21
790,163,834,192,47
660,180,715,222,25
741,181,910,286,12
719,175,769,205,37
827,50,1155,273,15
594,181,659,234,20
945,74,1241,374,3
0,157,251,374,6
130,181,390,317,9
240,184,463,281,12
483,174,564,206,32
747,187,884,268,14
708,172,793,233,22
692,176,712,227,22
601,176,639,210,33
132,170,256,217,25
790,161,884,199,51
562,181,602,215,32
862,174,1241,324,8
1237,163,1241,358,3
493,177,532,204,40
550,167,588,193,41
586,166,614,187,51
294,173,421,222,23
330,166,398,200,38
635,177,667,204,39
669,176,730,222,26
796,164,1084,347,8
731,114,856,219,28
894,177,976,208,36
205,193,276,224,36
145,191,223,225,36
10,196,132,246,23
643,145,662,202,22
246,138,279,259,11
1001,131,1223,369,3
681,138,720,210,18
635,127,813,369,3
659,166,799,369,4
724,137,790,369,5
788,179,874,369,5
825,147,887,369,5
922,160,1012,369,5
322,165,419,369,5
540,145,596,282,9
649,150,696,276,9
665,138,748,275,9
739,137,812,265,10
0,218,199,374,3
835,162,874,257,13
483,177,579,211,34
321,188,419,269,15
620,175,718,205,37
172,158,300,216,46
794,156,840,266,10
415,158,492,265,12
557,157,585,180,47
700,153,718,214,19
312,153,412,296,9
766,192,1125,374,7
646,167,716,234,24
939,176,1053,213,33
0,63,225,305,6
992,151,1096,285,10
352,183,398,207,48
589,177,616,203,46
304,182,387,234,25
441,176,479,204,51
0,215,202,375,3
110,124,351,276,15
0,188,67,266,13
303,182,396,234,22
489,160,543,214,35
400,135,517,245,20
525,143,564,198,60
1095,184,1223,236,24
1032,183,1157,232,23
952,181,1068,234,24
602,172,636,202,36
979,151,1081,345,7
189,151,206,198,30
272,154,289,196,33
298,158,327,243,16
339,158,366,240,16
351,157,412,245,15
460,155,506,267,12
506,159,549,259,13
320,158,360,262,13
367,159,404,259,13
399,164,436,253,14
305,157,360,248,15
586,181,643,227,23
0,141,265,374,6
268,182,443,269,14
344,168,496,252,17
412,184,529,231,24
429,182,533,224,27
467,181,541,211,35
490,178,555,206,41
685,150,801,248,20
654,180,684,204,44
588,178,624,210,36
294,156,391,225,24
220,176,302,219,30
742,168,994,348,8
0,198,168,374,6
0,184,288,334,8
37,193,337,297,11
694,184,817,264,14
333,179,483,233,22
377,170,477,224,27
644,178,679,207,37
266,192,471,318,10
471,157,546,299,9
243,177,298,199,47
157,159,225,197,48
275,171,323,195,51
572,171,620,218,26
438,171,537,252,17
803,184,1220,374,5
557,171,588,261,15
726,191,895,315,9
502,182,567,225,25
644,177,676,204,42
572,169,601,192,60
0,170,320,283,11
645,171,687,207,36
673,179,728,220,26
654,147,699,192,61
774,176,857,221,25
801,175,867,202,40
137,156,341,373,5
846,142,896,271,10
573,158,613,250,14
411,160,446,253,13
513,158,543,241,16
737,144,770,237,15
533,164,560,227,20
553,160,569,208,27
870,183,1241,374,6
794,177,978,294,11
776,159,884,248,17
795,148,853,198,39
0,157,411,374,5
375,188,513,276,13
634,181,682,219,30
786,179,845,235,23
276,180,476,271,14
563,182,643,223,27
641,181,688,212,36
673,180,710,207,43
699,180,729,203,52
577,178,636,234,22
932,0,1241,356,6
760,37,1083,270,17
694,180,722,205,47
0,152,135,361,6
758,178,959,311,10
570,182,628,221,30
744,157,848,268,15
562,163,590,239,16
611,159,641,240,16
342,165,367,238,18
549,166,578,251,15
678,146,750,331,7
1162,134,1235,308,7
618,160,654,247,15
747,160,807,300,8
301,152,512,299,11
371,150,473,231,21
432,156,494,216,27
570,179,604,209,40
0,224,220,375,2
27,190,263,292,12
231,189,342,245,19
343,188,461,254,18
461,151,526,220,31
507,183,540,209,42
0,181,152,262,16
259,181,346,226,27
0,196,322,369,3
806,145,878,281,9
468,155,540,297,9
472,148,538,306,8
982,146,1017,213,19
90,174,132,274,12
81,182,120,280,11
522,157,640,271,11
450,168,483,192,45
198,166,363,374,7
782,150,813,233,17
456,180,530,221,27
670,173,721,213,29
635,167,667,187,68
842,149,939,304,8
0,101,513,258,20
495,108,618,225,23
587,101,797,218,25
754,103,871,207,26
821,106,1107,207,29
204,196,277,348,7
567,173,620,224,24
465,177,507,211,37
530,175,552,192,67
972,162,1057,193,33
1040,144,1178,196,27
594,178,619,202,49
143,197,449,374,7
904,178,1241,374,2
681,180,785,256,16
647,178,690,215,31
667,177,738,235,21
322,190,410,222,36
204,191,304,225,36
635,178,662,201,50
913,148,952,300,9
588,171,623,206,37
524,148,563,192,68
617,151,662,200,48
324,187,376,211,46
118,189,450,373,7
794,0,1185,374,3
412,173,512,245,16
625,165,658,192,38
666,148,704,175,72
582,174,615,205,37
591,171,620,199,46
915,156,962,290,9
710,175,867,283,12
677,174,757,245,17
644,169,683,207,35
101,201,289,291,13
246,188,368,254,19
354,183,430,228,26
0,196,264,374,3
504,183,553,222,29
560,180,581,199,61
349,179,384,203,60
591,180,632,221,30
578,173,731,317,9
949,166,1241,374,5
706,169,821,220,23
681,172,750,206,34
